run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[3],rspTimeUser-3:stats,,,,28692,,0.0015951415141843,0.00043374631375108,0.001000053096,0.005470701416
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[3],tptUser-3:stats,,,,57000,,18121.263157895,26094.447466524,0,216000
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[4],servedUser-4:stats,,,,57000,,0.38542105263158,0.48669890130973,0,1
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[4],numPktsUser-4:stats,,,,57000,,0.49587719298246,0.72005786346042,0,7
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[4],numRBsUser-4:stats,,,,57000,,1.2982280701754,3.1276559331644,0,24
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[4],CQIUser-4:stats,,,,60001,,7.9765837236046,4.3147539522968,1,15
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[4],turnWaitingTimeUser-4:stats,,,,28265,,4.7656111799045e-005,0.00023724221171274,0,0.003
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[4],serviceTimeUser-4:stats,,,,28265,,0.0010000000000004,0,0.001,0.001
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[4],waitingTimeUser-4:stats,,,,28265,,0.00055670623292528,0.00037471739368082,3.071e-009,0.004328364576
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[4],rspTimeUser-4:stats,,,,28265,,0.0016043623447243,0.00044114512111303,0.001000003071,0.005604179379
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[4],tptUser-4:stats,,,,57000,,17851.578947368,25922.083084575,0,252000
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[5],servedUser-5:stats,,,,57000,,0.39121052631579,0.48802564360854,0,1
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[5],numPktsUser-5:stats,,,,57000,,0.50542105263158,0.72638074839877,0,6
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[5],numRBsUser-5:stats,,,,57000,,1.3038596491228,3.1152112806569,0,24
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[5],CQIUser-5:stats,,,,60001,,7.9870668822186,4.3145914520779,1,15
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[5],turnWaitingTimeUser-5:stats,,,,28809,,4.5853726266097e-005,0.00023702275070477,0,0.004
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[5],serviceTimeUser-5:stats,,,,28809,,0.0010000000000004,0,0.001,0.001
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[5],waitingTimeUser-5:stats,,,,28809,,0.00055093099529262,0.00037410515209152,2.2957e-008,0.003814851455
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[5],rspTimeUser-5:stats,,,,28809,,0.0015967847215587,0.00044056167854056,0.001000022957,0.005481730022
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[5],tptUser-5:stats,,,,57000,,18195.157894737,26149.706942356,0,216000
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[6],servedUser-6:stats,,,,57000,,0.39001754385965,0.48775817078392,0,1
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[6],numPktsUser-6:stats,,,,57000,,0.50366666666667,0.72474749293752,0,8
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[6],numRBsUser-6:stats,,,,57000,,1.3057192982456,3.1271036829018,0,24
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[6],CQIUser-6:stats,,,,60001,,8.0241329311178,4.3106516435371,1,15
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[6],turnWaitingTimeUser-6:stats,,,,28709,,4.7058413737852e-005,0.00023882463245275,0,0.003
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[6],serviceTimeUser-6:stats,,,,28709,,0.0010000000000004,0,0.001,0.001
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[6],waitingTimeUser-6:stats,,,,28709,,0.00055273415921627,0.00037241758064732,4.3083e-008,0.004170227483
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[6],rspTimeUser-6:stats,,,,28709,,0.0015997925729541,0.00044195605571157,0.001000043083,0.005287157414
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[6],tptUser-6:stats,,,,57000,,18132,26090.909745751,0,288000
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[7],servedUser-7:stats,,,,57000,,0.3880701754386,0.4873149706475,0,1
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[7],numPktsUser-7:stats,,,,57000,,0.50228070175439,0.7268561457693,0,6
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[7],numRBsUser-7:stats,,,,57000,,1.2975087719298,3.1322058169891,0,24
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[7],CQIUser-7:stats,,,,60001,,8.0074165430576,4.3159929325675,1,15
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[7],turnWaitingTimeUser-7:stats,,,,28630,,4.4289207125393e-005,0.00023221925960597,0,0.003
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[7],serviceTimeUser-7:stats,,,,28630,,0.0010000000000004,0,0.001,0.001
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[7],waitingTimeUser-7:stats,,,,28630,,0.00055415172465826,0.00037230687717232,2.9344e-008,0.00383218984
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[7],rspTimeUser-7:stats,,,,28630,,0.0015984409317837,0.00043880374481407,0.001000029344,0.005837405147
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[7],tptUser-7:stats,,,,57000,,18082.105263158,26166.821247695,0,216000
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[8],servedUser-8:stats,,,,57000,,0.38436842105263,0.48644988376488,0,1
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[8],numPktsUser-8:stats,,,,57000,,0.49545614035088,0.72037200521525,0,7
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[8],numRBsUser-8:stats,,,,57000,,1.2821403508772,3.0797587732811,0,24
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[8],CQIUser-8:stats,,,,60001,,8.006099898335,4.3183943147062,1,15
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[8],turnWaitingTimeUser-8:stats,,,,28241,,4.5040897985199e-005,0.00023251214426253,0,0.003
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[8],serviceTimeUser-8:stats,,,,28241,,0.0010000000000004,0,0.001,0.001
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[8],waitingTimeUser-8:stats,,,,28241,,0.0005487036678983,0.00036760191402844,1.1724e-008,0.005345268878
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[8],rspTimeUser-8:stats,,,,28241,,0.0015937445658835,0.000433181402004,0.001000011724,0.006422781592
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[8],tptUser-8:stats,,,,57000,,17836.421052632,25933.392187749,0,252000
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[9],servedUser-9:stats,,,,57000,,0.39191228070175,0.48818155025671,0,1
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[9],numPktsUser-9:stats,,,,57000,,0.50377192982456,0.72047387083495,0,6
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[9],numRBsUser-9:stats,,,,57000,,1.3244736842105,3.1646841654903,0,24
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[9],CQIUser-9:stats,,,,60001,,8.0019166347228,4.3261622322543,1,15
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[9],turnWaitingTimeUser-9:stats,,,,28715,,5.0043531255441e-005,0.00024666667145349,0,0.004
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[9],serviceTimeUser-9:stats,,,,28715,,0.0010000000000004,0,0.001,0.001
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[9],waitingTimeUser-9:stats,,,,28715,,0.0005512465664863,0.00037150668377665,1.7428e-008,0.006013282238
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[9],rspTimeUser-9:stats,,,,28715,,0.0016012900977417,0.00044421992478023,0.001000017428,0.007182524372
General-1-20200609-15:07:14-4652,statistic,CellularNetwork.user[9],tptUser-9:stats,,,,57000,,18135.789473684,25937.059350058,0,216000
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.antenna,numQUser-9:stats,,,,55042,,0.030685658224628,0.21830828595619,0,6
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.antenna,numQUser-8:stats,,,,55042,,0.029904436612042,0.21485236682708,0,5
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.antenna,numQUser-7:stats,,,,55041,,0.030341018513472,0.21436978767998,0,4
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.antenna,numQUser-6:stats,,,,55042,,0.031158024781076,0.21673771341112,0,7
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.antenna,numQUser-5:stats,,,,55042,,0.029359398277679,0.21177674296897,0,5
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.antenna,numQUser-4:stats,,,,55042,,0.031485047781694,0.22410943696674,0,6
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.antenna,numQUser-3:stats,,,,55042,,0.03052214672432,0.21144050540487,0,4
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.antenna,numQUser-2:stats,,,,55042,,0.029868100723084,0.21256204890044,0,5
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.antenna,numQUser-1:stats,,,,55042,,0.030031612223393,0.2134346830499,0,7
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.antenna,numQUser-0:stats,,,,55042,,0.030340467279532,0.21622440140578,0,5
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.antenna,numberPkt:stats,,,,57000,,5.0046842105263,2.332723695731,0,23
General-10-20200609-15:07:53-10304,attr,CellularNetwork.antenna,numberPkt:stats,source,numberPkt,,,,,,,
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.antenna,numberRB:stats,,,,57000,,12.945684210526,7.4172568509689,0,25
General-10-20200609-15:07:53-10304,attr,CellularNetwork.antenna,numberRB:stats,source,numberRB,,,,,,,
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.antenna,numServedUser:stats,,,,57000,,3.8851052631579,1.5564183851361,0,10
General-10-20200609-15:07:53-10304,attr,CellularNetwork.antenna,numServedUser:stats,source,numServedUser,,,,,,,
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.antenna,responseTime:stats,,,,285267,,0.0015993607332938,0.00043667696014875,0.001000001441,0.006677438344
General-10-20200609-15:07:53-10304,attr,CellularNetwork.antenna,responseTime:stats,source,responseTime,,,,,,,
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.antenna,throughput:stats,,,,57000,,180168.63157895,83978.053046318,0,828000
General-10-20200609-15:07:53-10304,attr,CellularNetwork.antenna,throughput:stats,source,throughput,,,,,,,
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[0],servedUser-0:stats,,,,57000,,0.38682456140351,0.48702718756013,0,1
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[0],numPktsUser-0:stats,,,,57000,,0.49843859649123,0.72084721908298,0,7
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[0],numRBsUser-0:stats,,,,57000,,1.3048596491228,3.1479187311717,0,24
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[0],CQIUser-0:stats,,,,60001,,7.977933701105,4.323753739943,1,15
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[0],turnWaitingTimeUser-0:stats,,,,28411,,4.6390482559572e-005,0.00023334017267493,0,0.003
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[0],serviceTimeUser-0:stats,,,,28411,,0.0010000000000004,0,0.001,0.001
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[0],waitingTimeUser-0:stats,,,,28411,,0.00055523129453683,0.0003724956347808,4.6145e-008,0.00508097254
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[0],rspTimeUser-0:stats,,,,28411,,0.0016016217770964,0.00043664645328224,0.001000046145,0.00608097254
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[0],tptUser-0:stats,,,,57000,,17943.789473684,25950.499886987,0,252000
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[1],servedUser-1:stats,,,,57000,,0.39073684210526,0.48791980787705,0,1
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[1],numPktsUser-1:stats,,,,57000,,0.49987719298246,0.71701762016347,0,7
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[1],numRBsUser-1:stats,,,,57000,,1.3099824561404,3.1318615296716,0,24
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[1],CQIUser-1:stats,,,,60001,,8.0099165013916,4.3155978722182,1,15
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[1],turnWaitingTimeUser-1:stats,,,,28493,,4.6362264415821e-005,0.00023857845126484,0,0.003
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[1],serviceTimeUser-1:stats,,,,28493,,0.0010000000000004,0,0.001,0.001
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[1],waitingTimeUser-1:stats,,,,28493,,0.00055027960746155,0.00036609110740361,2.4066e-008,0.003568250621
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[1],rspTimeUser-1:stats,,,,28493,,0.0015966418718774,0.00043559617952769,0.001000024066,0.005510666993
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[1],tptUser-1:stats,,,,57000,,17995.578947368,25812.634325885,0,252000
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[2],servedUser-2:stats,,,,57000,,0.39122807017544,0.48802955418009,0,1
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[2],numPktsUser-2:stats,,,,57000,,0.50256140350877,0.71982142251758,0,6
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[2],numRBsUser-2:stats,,,,57000,,1.3153157894737,3.1273934270353,0,24
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[2],CQIUser-2:stats,,,,60001,,7.9954000766654,4.3140057379446,1,15
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[2],turnWaitingTimeUser-2:stats,,,,28646,,4.5800460797319e-005,0.00023230986970126,0,0.005
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[2],serviceTimeUser-2:stats,,,,28646,,0.0010000000000004,0,0.001,0.001
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[2],waitingTimeUser-2:stats,,,,28646,,0.00055112500532717,0.00037141929376716,4.0783e-008,0.003949355669
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[2],rspTimeUser-2:stats,,,,28646,,0.0015969254661245,0.00043618216351735,0.001000040783,0.006303589435
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[2],tptUser-2:stats,,,,57000,,18092.210526316,25913.571210633,0,216000
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[3],servedUser-3:stats,,,,57000,,0.38708771929825,0.48708826636944,0,1
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[3],numPktsUser-3:stats,,,,57000,,0.49878947368421,0.72225813204623,0,8
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[3],numRBsUser-3:stats,,,,57000,,1.2810701754386,3.0767761701567,0,24
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[3],CQIUser-3:stats,,,,60001,,7.9808503191613,4.3160996996067,1,15
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[3],turnWaitingTimeUser-3:stats,,,,28431,,4.7588899440751e-005,0.00023712816155774,0,0.005
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[3],serviceTimeUser-3:stats,,,,28431,,0.0010000000000004,0,0.001,0.001
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[3],waitingTimeUser-3:stats,,,,28431,,0.00055416594437164,0.00037113420606609,4.2568e-008,0.005437998799
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[3],rspTimeUser-3:stats,,,,28431,,0.0016017548438124,0.0004402818649958,0.001000042568,0.006472808854
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[3],tptUser-3:stats,,,,57000,,17956.421052632,26001.292753664,0,288000
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[4],servedUser-4:stats,,,,57000,,0.38775438596491,0.48724232896108,0,1
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[4],numPktsUser-4:stats,,,,57000,,0.49854385964912,0.71997072915893,0,8
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[4],numRBsUser-4:stats,,,,57000,,1.2863684210526,3.1074281811945,0,24
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[4],CQIUser-4:stats,,,,60001,,8.0110998150031,4.3347599078519,1,15
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[4],turnWaitingTimeUser-4:stats,,,,28417,,4.6451068022662e-005,0.00023315161869881,0,0.003
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[4],serviceTimeUser-4:stats,,,,28417,,0.0010000000000004,0,0.001,0.001
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[4],waitingTimeUser-4:stats,,,,28417,,0.00055517630224721,0.00037505888676069,1.28952e-007,0.004688133366
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[4],rspTimeUser-4:stats,,,,28417,,0.0016016273702699,0.00043963282342457,0.001000128952,0.005688133366
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[4],tptUser-4:stats,,,,57000,,17947.578947368,25918.946249722,0,288000
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[5],servedUser-5:stats,,,,57000,,0.38782456140351,0.48725849018105,0,1
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[5],numPktsUser-5:stats,,,,57000,,0.49980701754386,0.7227447711062,0,6
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[5],numRBsUser-5:stats,,,,57000,,1.2664210526316,3.0288765330428,0,24
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[5],CQIUser-5:stats,,,,60001,,8.0087831869469,4.3090802794032,1,15
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[5],turnWaitingTimeUser-5:stats,,,,28489,,4.4473305486328e-005,0.00022951393656525,0,0.004
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[5],serviceTimeUser-5:stats,,,,28489,,0.0010000000000004,0,0.001,0.001
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[5],waitingTimeUser-5:stats,,,,28489,,0.00055020676085633,0.00036663005562194,1.441e-009,0.003706491599
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[5],rspTimeUser-5:stats,,,,28489,,0.0015946800663427,0.00043034526749919,0.001000001441,0.005908668613
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[5],tptUser-5:stats,,,,57000,,17993.052631579,26018.811759823,0,216000
General-10-20200609-15:07:53-10304,statistic,CellularNetwork.user[6],servedUser-6:stats,,,,57000,,0.38754385964912,0.48719378143504,0,1
