run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
General-40-20200611-17:05:17-12216,param,,,**.successProbGroup1,0.15,,,,,,,
General-40-20200611-17:05:17-12216,param,,,**.successProbGroup2,0,,,,,,,
General-40-20200611-17:05:17-12216,param,,,**.successProbGroup3,0.85,,,,,,,
General-40-20200611-17:05:17-12216,param,,,**.isBinomial,true,,,,,,,
General-41-20200611-17:05:22-2984,runattr,,,configname,General,,,,,,,
General-41-20200611-17:05:22-2984,runattr,,,datetime,20200611-17:05:22,,,,,,,
General-41-20200611-17:05:22-2984,runattr,,,experiment,General,,,,,,,
General-41-20200611-17:05:22-2984,runattr,,,inifile,omnetpp.ini,,,,,,,
General-41-20200611-17:05:22-2984,runattr,,,iterationvars,$0=2ms,,,,,,,
General-41-20200611-17:05:22-2984,runattr,,,iterationvarsf,2ms-,,,,,,,
General-41-20200611-17:05:22-2984,runattr,,,measurement,$0=2ms,,,,,,,
General-41-20200611-17:05:22-2984,runattr,,,network,CellularNetwork,,,,,,,
General-41-20200611-17:05:22-2984,runattr,,,processid,2984,,,,,,,
General-41-20200611-17:05:22-2984,runattr,,,repetition,41,,,,,,,
General-41-20200611-17:05:22-2984,runattr,,,replication,#41,,,,,,,
General-41-20200611-17:05:22-2984,runattr,,,resultdir,results,,,,,,,
General-41-20200611-17:05:22-2984,runattr,,,runnumber,41,,,,,,,
General-41-20200611-17:05:22-2984,runattr,,,seedset,41,,,,,,,
General-41-20200611-17:05:22-2984,param,,,**.nUsers,10,,,,,,,
General-41-20200611-17:05:22-2984,param,,,**.timeslot,1ms,,,,,,,
General-41-20200611-17:05:22-2984,param,,,**.lambda,2ms,,,,,,,
General-41-20200611-17:05:22-2984,param,,,**.successProbGroup1,0.15,,,,,,,
General-41-20200611-17:05:22-2984,param,,,**.successProbGroup2,0,,,,,,,
General-41-20200611-17:05:22-2984,param,,,**.successProbGroup3,0.85,,,,,,,
General-41-20200611-17:05:22-2984,param,,,**.isBinomial,true,,,,,,,
General-42-20200611-17:05:27-3388,runattr,,,configname,General,,,,,,,
General-42-20200611-17:05:27-3388,runattr,,,datetime,20200611-17:05:27,,,,,,,
General-42-20200611-17:05:27-3388,runattr,,,experiment,General,,,,,,,
General-42-20200611-17:05:27-3388,runattr,,,inifile,omnetpp.ini,,,,,,,
General-42-20200611-17:05:27-3388,runattr,,,iterationvars,$0=2ms,,,,,,,
General-42-20200611-17:05:27-3388,runattr,,,iterationvarsf,2ms-,,,,,,,
General-42-20200611-17:05:27-3388,runattr,,,measurement,$0=2ms,,,,,,,
General-42-20200611-17:05:27-3388,runattr,,,network,CellularNetwork,,,,,,,
General-42-20200611-17:05:27-3388,runattr,,,processid,3388,,,,,,,
General-42-20200611-17:05:27-3388,runattr,,,repetition,42,,,,,,,
General-42-20200611-17:05:27-3388,runattr,,,replication,#42,,,,,,,
General-42-20200611-17:05:27-3388,runattr,,,resultdir,results,,,,,,,
General-42-20200611-17:05:27-3388,runattr,,,runnumber,42,,,,,,,
General-42-20200611-17:05:27-3388,runattr,,,seedset,42,,,,,,,
General-42-20200611-17:05:27-3388,param,,,**.nUsers,10,,,,,,,
General-42-20200611-17:05:27-3388,param,,,**.timeslot,1ms,,,,,,,
General-42-20200611-17:05:27-3388,param,,,**.lambda,2ms,,,,,,,
General-42-20200611-17:05:27-3388,param,,,**.successProbGroup1,0.15,,,,,,,
General-42-20200611-17:05:27-3388,param,,,**.successProbGroup2,0,,,,,,,
General-42-20200611-17:05:27-3388,param,,,**.successProbGroup3,0.85,,,,,,,
General-42-20200611-17:05:27-3388,param,,,**.isBinomial,true,,,,,,,
General-25-20200611-17:04:06-15216,runattr,,,configname,General,,,,,,,
General-25-20200611-17:04:06-15216,runattr,,,datetime,20200611-17:04:06,,,,,,,
General-25-20200611-17:04:06-15216,runattr,,,experiment,General,,,,,,,
General-25-20200611-17:04:06-15216,runattr,,,inifile,omnetpp.ini,,,,,,,
General-25-20200611-17:04:06-15216,runattr,,,iterationvars,$0=2ms,,,,,,,
General-25-20200611-17:04:06-15216,runattr,,,iterationvarsf,2ms-,,,,,,,
General-25-20200611-17:04:06-15216,runattr,,,measurement,$0=2ms,,,,,,,
General-25-20200611-17:04:06-15216,runattr,,,network,CellularNetwork,,,,,,,
General-25-20200611-17:04:06-15216,runattr,,,processid,15216,,,,,,,
General-25-20200611-17:04:06-15216,runattr,,,repetition,25,,,,,,,
General-25-20200611-17:04:06-15216,runattr,,,replication,#25,,,,,,,
General-25-20200611-17:04:06-15216,runattr,,,resultdir,results,,,,,,,
General-25-20200611-17:04:06-15216,runattr,,,runnumber,25,,,,,,,
General-25-20200611-17:04:06-15216,runattr,,,seedset,25,,,,,,,
General-25-20200611-17:04:06-15216,param,,,**.nUsers,10,,,,,,,
General-25-20200611-17:04:06-15216,param,,,**.timeslot,1ms,,,,,,,
General-25-20200611-17:04:06-15216,param,,,**.lambda,2ms,,,,,,,
General-25-20200611-17:04:06-15216,param,,,**.successProbGroup1,0.15,,,,,,,
General-25-20200611-17:04:06-15216,param,,,**.successProbGroup2,0,,,,,,,
General-25-20200611-17:04:06-15216,param,,,**.successProbGroup3,0.85,,,,,,,
General-25-20200611-17:04:06-15216,param,,,**.isBinomial,true,,,,,,,
General-27-20200611-17:04:15-15740,runattr,,,configname,General,,,,,,,
General-27-20200611-17:04:15-15740,runattr,,,datetime,20200611-17:04:15,,,,,,,
General-27-20200611-17:04:15-15740,runattr,,,experiment,General,,,,,,,
General-27-20200611-17:04:15-15740,runattr,,,inifile,omnetpp.ini,,,,,,,
General-27-20200611-17:04:15-15740,runattr,,,iterationvars,$0=2ms,,,,,,,
General-27-20200611-17:04:15-15740,runattr,,,iterationvarsf,2ms-,,,,,,,
General-27-20200611-17:04:15-15740,runattr,,,measurement,$0=2ms,,,,,,,
General-27-20200611-17:04:15-15740,runattr,,,network,CellularNetwork,,,,,,,
General-27-20200611-17:04:15-15740,runattr,,,processid,15740,,,,,,,
General-27-20200611-17:04:15-15740,runattr,,,repetition,27,,,,,,,
General-27-20200611-17:04:15-15740,runattr,,,replication,#27,,,,,,,
General-27-20200611-17:04:15-15740,runattr,,,resultdir,results,,,,,,,
General-27-20200611-17:04:15-15740,runattr,,,runnumber,27,,,,,,,
General-27-20200611-17:04:15-15740,runattr,,,seedset,27,,,,,,,
General-27-20200611-17:04:15-15740,param,,,**.nUsers,10,,,,,,,
General-27-20200611-17:04:15-15740,param,,,**.timeslot,1ms,,,,,,,
General-27-20200611-17:04:15-15740,param,,,**.lambda,2ms,,,,,,,
General-27-20200611-17:04:15-15740,param,,,**.successProbGroup1,0.15,,,,,,,
General-27-20200611-17:04:15-15740,param,,,**.successProbGroup2,0,,,,,,,
General-27-20200611-17:04:15-15740,param,,,**.successProbGroup3,0.85,,,,,,,
General-27-20200611-17:04:15-15740,param,,,**.isBinomial,true,,,,,,,
General-3-20200611-17:02:19-18412,runattr,,,configname,General,,,,,,,
General-3-20200611-17:02:19-18412,runattr,,,datetime,20200611-17:02:19,,,,,,,
General-3-20200611-17:02:19-18412,runattr,,,experiment,General,,,,,,,
General-3-20200611-17:02:19-18412,runattr,,,inifile,omnetpp.ini,,,,,,,
General-3-20200611-17:02:19-18412,runattr,,,iterationvars,$0=2ms,,,,,,,
General-3-20200611-17:02:19-18412,runattr,,,iterationvarsf,2ms-,,,,,,,
General-3-20200611-17:02:19-18412,runattr,,,measurement,$0=2ms,,,,,,,
General-3-20200611-17:02:19-18412,runattr,,,network,CellularNetwork,,,,,,,
General-3-20200611-17:02:19-18412,runattr,,,processid,18412,,,,,,,
General-3-20200611-17:02:19-18412,runattr,,,repetition,3,,,,,,,
General-3-20200611-17:02:19-18412,runattr,,,replication,#3,,,,,,,
General-3-20200611-17:02:19-18412,runattr,,,resultdir,results,,,,,,,
General-3-20200611-17:02:19-18412,runattr,,,runnumber,3,,,,,,,
General-3-20200611-17:02:19-18412,runattr,,,seedset,3,,,,,,,
General-3-20200611-17:02:19-18412,param,,,**.nUsers,10,,,,,,,
General-3-20200611-17:02:19-18412,param,,,**.timeslot,1ms,,,,,,,
General-3-20200611-17:02:19-18412,param,,,**.lambda,2ms,,,,,,,
General-3-20200611-17:02:19-18412,param,,,**.successProbGroup1,0.15,,,,,,,
General-3-20200611-17:02:19-18412,param,,,**.successProbGroup2,0,,,,,,,
General-3-20200611-17:02:19-18412,param,,,**.successProbGroup3,0.85,,,,,,,
General-3-20200611-17:02:19-18412,param,,,**.isBinomial,true,,,,,,,
General-31-20200611-17:04:35-19092,runattr,,,configname,General,,,,,,,
General-31-20200611-17:04:35-19092,runattr,,,datetime,20200611-17:04:35,,,,,,,
General-31-20200611-17:04:35-19092,runattr,,,experiment,General,,,,,,,
General-31-20200611-17:04:35-19092,runattr,,,inifile,omnetpp.ini,,,,,,,
General-31-20200611-17:04:35-19092,runattr,,,iterationvars,$0=2ms,,,,,,,
General-31-20200611-17:04:35-19092,runattr,,,iterationvarsf,2ms-,,,,,,,
General-31-20200611-17:04:35-19092,runattr,,,measurement,$0=2ms,,,,,,,
General-31-20200611-17:04:35-19092,runattr,,,network,CellularNetwork,,,,,,,
General-31-20200611-17:04:35-19092,runattr,,,processid,19092,,,,,,,
General-31-20200611-17:04:35-19092,runattr,,,repetition,31,,,,,,,
General-31-20200611-17:04:35-19092,runattr,,,replication,#31,,,,,,,
General-31-20200611-17:04:35-19092,runattr,,,resultdir,results,,,,,,,
General-31-20200611-17:04:35-19092,runattr,,,runnumber,31,,,,,,,
General-31-20200611-17:04:35-19092,runattr,,,seedset,31,,,,,,,
General-31-20200611-17:04:35-19092,param,,,**.nUsers,10,,,,,,,
General-31-20200611-17:04:35-19092,param,,,**.timeslot,1ms,,,,,,,
General-31-20200611-17:04:35-19092,param,,,**.lambda,2ms,,,,,,,
General-31-20200611-17:04:35-19092,param,,,**.successProbGroup1,0.15,,,,,,,
General-31-20200611-17:04:35-19092,param,,,**.successProbGroup2,0,,,,,,,
General-31-20200611-17:04:35-19092,param,,,**.successProbGroup3,0.85,,,,,,,
General-31-20200611-17:04:35-19092,param,,,**.isBinomial,true,,,,,,,
General-34-20200611-17:04:49-13164,runattr,,,configname,General,,,,,,,
General-34-20200611-17:04:49-13164,runattr,,,datetime,20200611-17:04:49,,,,,,,
General-34-20200611-17:04:49-13164,runattr,,,experiment,General,,,,,,,
General-34-20200611-17:04:49-13164,runattr,,,inifile,omnetpp.ini,,,,,,,
General-34-20200611-17:04:49-13164,runattr,,,iterationvars,$0=2ms,,,,,,,
General-34-20200611-17:04:49-13164,runattr,,,iterationvarsf,2ms-,,,,,,,
General-34-20200611-17:04:49-13164,runattr,,,measurement,$0=2ms,,,,,,,
General-34-20200611-17:04:49-13164,runattr,,,network,CellularNetwork,,,,,,,
General-34-20200611-17:04:49-13164,runattr,,,processid,13164,,,,,,,
General-34-20200611-17:04:49-13164,runattr,,,repetition,34,,,,,,,
General-34-20200611-17:04:49-13164,runattr,,,replication,#34,,,,,,,
General-34-20200611-17:04:49-13164,runattr,,,resultdir,results,,,,,,,
General-34-20200611-17:04:49-13164,runattr,,,runnumber,34,,,,,,,
General-34-20200611-17:04:49-13164,runattr,,,seedset,34,,,,,,,
General-34-20200611-17:04:49-13164,param,,,**.nUsers,10,,,,,,,
General-34-20200611-17:04:49-13164,param,,,**.timeslot,1ms,,,,,,,
General-34-20200611-17:04:49-13164,param,,,**.lambda,2ms,,,,,,,
General-34-20200611-17:04:49-13164,param,,,**.successProbGroup1,0.15,,,,,,,
General-34-20200611-17:04:49-13164,param,,,**.successProbGroup2,0,,,,,,,
General-34-20200611-17:04:49-13164,param,,,**.successProbGroup3,0.85,,,,,,,
General-34-20200611-17:04:49-13164,param,,,**.isBinomial,true,,,,,,,
General-37-20200611-17:05:03-11932,runattr,,,configname,General,,,,,,,
General-37-20200611-17:05:03-11932,runattr,,,datetime,20200611-17:05:03,,,,,,,
General-37-20200611-17:05:03-11932,runattr,,,experiment,General,,,,,,,
General-37-20200611-17:05:03-11932,runattr,,,inifile,omnetpp.ini,,,,,,,
General-37-20200611-17:05:03-11932,runattr,,,iterationvars,$0=2ms,,,,,,,
General-37-20200611-17:05:03-11932,runattr,,,iterationvarsf,2ms-,,,,,,,
General-37-20200611-17:05:03-11932,runattr,,,measurement,$0=2ms,,,,,,,
General-37-20200611-17:05:03-11932,runattr,,,network,CellularNetwork,,,,,,,
General-37-20200611-17:05:03-11932,runattr,,,processid,11932,,,,,,,
General-37-20200611-17:05:03-11932,runattr,,,repetition,37,,,,,,,
General-37-20200611-17:05:03-11932,runattr,,,replication,#37,,,,,,,
General-37-20200611-17:05:03-11932,runattr,,,resultdir,results,,,,,,,
General-37-20200611-17:05:03-11932,runattr,,,runnumber,37,,,,,,,
General-37-20200611-17:05:03-11932,runattr,,,seedset,37,,,,,,,
General-37-20200611-17:05:03-11932,param,,,**.nUsers,10,,,,,,,
General-37-20200611-17:05:03-11932,param,,,**.timeslot,1ms,,,,,,,
General-37-20200611-17:05:03-11932,param,,,**.lambda,2ms,,,,,,,
General-37-20200611-17:05:03-11932,param,,,**.successProbGroup1,0.15,,,,,,,
General-37-20200611-17:05:03-11932,param,,,**.successProbGroup2,0,,,,,,,
General-37-20200611-17:05:03-11932,param,,,**.successProbGroup3,0.85,,,,,,,
General-37-20200611-17:05:03-11932,param,,,**.isBinomial,true,,,,,,,
General-4-20200611-17:02:24-13568,runattr,,,configname,General,,,,,,,
General-4-20200611-17:02:24-13568,runattr,,,datetime,20200611-17:02:24,,,,,,,
General-4-20200611-17:02:24-13568,runattr,,,experiment,General,,,,,,,
General-4-20200611-17:02:24-13568,runattr,,,inifile,omnetpp.ini,,,,,,,
General-4-20200611-17:02:24-13568,runattr,,,iterationvars,$0=2ms,,,,,,,
General-4-20200611-17:02:24-13568,runattr,,,iterationvarsf,2ms-,,,,,,,
General-4-20200611-17:02:24-13568,runattr,,,measurement,$0=2ms,,,,,,,
General-4-20200611-17:02:24-13568,runattr,,,network,CellularNetwork,,,,,,,
General-4-20200611-17:02:24-13568,runattr,,,processid,13568,,,,,,,
General-4-20200611-17:02:24-13568,runattr,,,repetition,4,,,,,,,
General-4-20200611-17:02:24-13568,runattr,,,replication,#4,,,,,,,
General-4-20200611-17:02:24-13568,runattr,,,resultdir,results,,,,,,,
General-4-20200611-17:02:24-13568,runattr,,,runnumber,4,,,,,,,
General-4-20200611-17:02:24-13568,runattr,,,seedset,4,,,,,,,
General-4-20200611-17:02:24-13568,param,,,**.nUsers,10,,,,,,,
General-4-20200611-17:02:24-13568,param,,,**.timeslot,1ms,,,,,,,
General-4-20200611-17:02:24-13568,param,,,**.lambda,2ms,,,,,,,
General-4-20200611-17:02:24-13568,param,,,**.successProbGroup1,0.15,,,,,,,
General-4-20200611-17:02:24-13568,param,,,**.successProbGroup2,0,,,,,,,
General-4-20200611-17:02:24-13568,param,,,**.successProbGroup3,0.85,,,,,,,
General-4-20200611-17:02:24-13568,param,,,**.isBinomial,true,,,,,,,
General-38-20200611-17:05:08-17076,runattr,,,configname,General,,,,,,,
General-38-20200611-17:05:08-17076,runattr,,,datetime,20200611-17:05:08,,,,,,,
General-38-20200611-17:05:08-17076,runattr,,,experiment,General,,,,,,,
General-38-20200611-17:05:08-17076,runattr,,,inifile,omnetpp.ini,,,,,,,
General-38-20200611-17:05:08-17076,runattr,,,iterationvars,$0=2ms,,,,,,,
General-38-20200611-17:05:08-17076,runattr,,,iterationvarsf,2ms-,,,,,,,
General-38-20200611-17:05:08-17076,runattr,,,measurement,$0=2ms,,,,,,,
General-38-20200611-17:05:08-17076,runattr,,,network,CellularNetwork,,,,,,,
General-38-20200611-17:05:08-17076,runattr,,,processid,17076,,,,,,,
General-38-20200611-17:05:08-17076,runattr,,,repetition,38,,,,,,,
General-38-20200611-17:05:08-17076,runattr,,,replication,#38,,,,,,,
General-38-20200611-17:05:08-17076,runattr,,,resultdir,results,,,,,,,
General-38-20200611-17:05:08-17076,runattr,,,runnumber,38,,,,,,,
General-38-20200611-17:05:08-17076,runattr,,,seedset,38,,,,,,,
General-38-20200611-17:05:08-17076,param,,,**.nUsers,10,,,,,,,
General-38-20200611-17:05:08-17076,param,,,**.timeslot,1ms,,,,,,,
General-38-20200611-17:05:08-17076,param,,,**.lambda,2ms,,,,,,,
General-38-20200611-17:05:08-17076,param,,,**.successProbGroup1,0.15,,,,,,,
General-38-20200611-17:05:08-17076,param,,,**.successProbGroup2,0,,,,,,,
General-38-20200611-17:05:08-17076,param,,,**.successProbGroup3,0.85,,,,,,,
General-38-20200611-17:05:08-17076,param,,,**.isBinomial,true,,,,,,,
General-30-20200611-17:04:30-4928,runattr,,,configname,General,,,,,,,
General-30-20200611-17:04:30-4928,runattr,,,datetime,20200611-17:04:30,,,,,,,
General-30-20200611-17:04:30-4928,runattr,,,experiment,General,,,,,,,
General-30-20200611-17:04:30-4928,runattr,,,inifile,omnetpp.ini,,,,,,,
General-30-20200611-17:04:30-4928,runattr,,,iterationvars,$0=2ms,,,,,,,
General-30-20200611-17:04:30-4928,runattr,,,iterationvarsf,2ms-,,,,,,,
General-30-20200611-17:04:30-4928,runattr,,,measurement,$0=2ms,,,,,,,
General-30-20200611-17:04:30-4928,runattr,,,network,CellularNetwork,,,,,,,
General-30-20200611-17:04:30-4928,runattr,,,processid,4928,,,,,,,
General-30-20200611-17:04:30-4928,runattr,,,repetition,30,,,,,,,
General-30-20200611-17:04:30-4928,runattr,,,replication,#30,,,,,,,
General-30-20200611-17:04:30-4928,runattr,,,resultdir,results,,,,,,,
General-30-20200611-17:04:30-4928,runattr,,,runnumber,30,,,,,,,
General-30-20200611-17:04:30-4928,runattr,,,seedset,30,,,,,,,
General-30-20200611-17:04:30-4928,param,,,**.nUsers,10,,,,,,,
General-30-20200611-17:04:30-4928,param,,,**.timeslot,1ms,,,,,,,
General-30-20200611-17:04:30-4928,param,,,**.lambda,2ms,,,,,,,
General-30-20200611-17:04:30-4928,param,,,**.successProbGroup1,0.15,,,,,,,
General-30-20200611-17:04:30-4928,param,,,**.successProbGroup2,0,,,,,,,
General-30-20200611-17:04:30-4928,param,,,**.successProbGroup3,0.85,,,,,,,
General-30-20200611-17:04:30-4928,param,,,**.isBinomial,true,,,,,,,
General-24-20200611-17:04:01-15984,runattr,,,configname,General,,,,,,,
General-24-20200611-17:04:01-15984,runattr,,,datetime,20200611-17:04:01,,,,,,,
General-24-20200611-17:04:01-15984,runattr,,,experiment,General,,,,,,,
General-24-20200611-17:04:01-15984,runattr,,,inifile,omnetpp.ini,,,,,,,
General-24-20200611-17:04:01-15984,runattr,,,iterationvars,$0=2ms,,,,,,,
General-24-20200611-17:04:01-15984,runattr,,,iterationvarsf,2ms-,,,,,,,
General-24-20200611-17:04:01-15984,runattr,,,measurement,$0=2ms,,,,,,,
General-24-20200611-17:04:01-15984,runattr,,,network,CellularNetwork,,,,,,,
General-24-20200611-17:04:01-15984,runattr,,,processid,15984,,,,,,,
General-24-20200611-17:04:01-15984,runattr,,,repetition,24,,,,,,,
General-24-20200611-17:04:01-15984,runattr,,,replication,#24,,,,,,,
General-24-20200611-17:04:01-15984,runattr,,,resultdir,results,,,,,,,
General-24-20200611-17:04:01-15984,runattr,,,runnumber,24,,,,,,,
General-24-20200611-17:04:01-15984,runattr,,,seedset,24,,,,,,,
General-24-20200611-17:04:01-15984,param,,,**.nUsers,10,,,,,,,
General-24-20200611-17:04:01-15984,param,,,**.timeslot,1ms,,,,,,,
General-24-20200611-17:04:01-15984,param,,,**.lambda,2ms,,,,,,,
General-24-20200611-17:04:01-15984,param,,,**.successProbGroup1,0.15,,,,,,,
General-24-20200611-17:04:01-15984,param,,,**.successProbGroup2,0,,,,,,,
General-24-20200611-17:04:01-15984,param,,,**.successProbGroup3,0.85,,,,,,,
General-24-20200611-17:04:01-15984,param,,,**.isBinomial,true,,,,,,,
General-35-20200611-17:04:54-11352,runattr,,,configname,General,,,,,,,
General-35-20200611-17:04:54-11352,runattr,,,datetime,20200611-17:04:54,,,,,,,
General-35-20200611-17:04:54-11352,runattr,,,experiment,General,,,,,,,
General-35-20200611-17:04:54-11352,runattr,,,inifile,omnetpp.ini,,,,,,,
General-35-20200611-17:04:54-11352,runattr,,,iterationvars,$0=2ms,,,,,,,
General-35-20200611-17:04:54-11352,runattr,,,iterationvarsf,2ms-,,,,,,,
General-35-20200611-17:04:54-11352,runattr,,,measurement,$0=2ms,,,,,,,
General-35-20200611-17:04:54-11352,runattr,,,network,CellularNetwork,,,,,,,
General-35-20200611-17:04:54-11352,runattr,,,processid,11352,,,,,,,
General-35-20200611-17:04:54-11352,runattr,,,repetition,35,,,,,,,
General-35-20200611-17:04:54-11352,runattr,,,replication,#35,,,,,,,
General-35-20200611-17:04:54-11352,runattr,,,resultdir,results,,,,,,,
General-35-20200611-17:04:54-11352,runattr,,,runnumber,35,,,,,,,
General-35-20200611-17:04:54-11352,runattr,,,seedset,35,,,,,,,
General-35-20200611-17:04:54-11352,param,,,**.nUsers,10,,,,,,,
General-35-20200611-17:04:54-11352,param,,,**.timeslot,1ms,,,,,,,
General-35-20200611-17:04:54-11352,param,,,**.lambda,2ms,,,,,,,
General-35-20200611-17:04:54-11352,param,,,**.successProbGroup1,0.15,,,,,,,
General-35-20200611-17:04:54-11352,param,,,**.successProbGroup2,0,,,,,,,
General-35-20200611-17:04:54-11352,param,,,**.successProbGroup3,0.85,,,,,,,
General-35-20200611-17:04:54-11352,param,,,**.isBinomial,true,,,,,,,
General-39-20200611-17:05:13-13064,runattr,,,configname,General,,,,,,,
General-39-20200611-17:05:13-13064,runattr,,,datetime,20200611-17:05:13,,,,,,,
General-39-20200611-17:05:13-13064,runattr,,,experiment,General,,,,,,,
General-39-20200611-17:05:13-13064,runattr,,,inifile,omnetpp.ini,,,,,,,
General-39-20200611-17:05:13-13064,runattr,,,iterationvars,$0=2ms,,,,,,,
General-39-20200611-17:05:13-13064,runattr,,,iterationvarsf,2ms-,,,,,,,
General-39-20200611-17:05:13-13064,runattr,,,measurement,$0=2ms,,,,,,,
